train,test,norm,pos,quat
0.06937121,0.050116275,0.0005736933,0.24858955,0.049394317
0.06937979,0.08800859,0.00057360076,0.24852368,0.049411185
0.06935842,0.05385875,0.0005734557,0.24845053,0.04939558
0.06937274,0.08856882,0.00057331764,0.24846339,0.049410082
0.069359265,0.0744124,0.0005732224,0.24843718,0.049398027
0.06934194,0.054054443,0.0005730676,0.24830964,0.049392972
0.06935,0.07937623,0.0005730117,0.24831566,0.04940125
0.06934272,0.068894364,0.00057281594,0.24827784,0.049397394
0.069336124,0.08215214,0.0005726768,0.2481797,0.049400985
0.06932446,0.06559345,0.00057257275,0.24814248,0.04939217
0.069331,0.06559408,0.00057243323,0.2482432,0.049388263
0.0693177,0.063303016,0.0005723598,0.24809556,0.0493899
0.06931029,0.06868803,0.0005720923,0.24802136,0.049389943
0.069303185,0.07225091,0.00057204394,0.2479646,0.049388357
0.06930719,0.08171876,0.0005718552,0.24796839,0.04939241
0.069296256,0.057762943,0.0005718759,0.24798048,0.049378913
0.06929584,0.0785611,0.00057168514,0.24788114,0.049389508
0.0692869,0.070215754,0.0005716353,0.24783906,0.049384255
0.06917292,0.07593637,0.000571421,0.24671656,0.04938236
0.06914966,0.049776975,0.0005714115,0.24661481,0.049367815
0.06915803,0.06384929,0.0005713761,0.2466611,0.049371984
0.06916084,0.08036353,0.0005713676,0.24658574,0.049383484
0.06915098,0.061959427,0.00057126814,0.2465701,0.049374267
0.06915025,0.06654786,0.0005712834,0.2465738,0.049373046
0.06915282,0.0693714,0.0005712324,0.24657115,0.049376193
0.069152154,0.07587301,0.0005712014,0.24656676,0.04937595
0.06915048,0.08538698,0.0005710853,0.24652103,0.049379185
0.06914509,0.07003027,0.00057113863,0.24650611,0.04937485
0.06914743,0.076362126,0.0005710991,0.24651839,0.04937609
0.06914525,0.076626696,0.0005710032,0.24648899,0.049376942
0.069137156,0.06195439,0.0005708426,0.24646688,0.049370427
0.06913302,0.06802375,0.0005708942,0.24640873,0.04937229
0.06913903,0.074191034,0.0005708353,0.24644503,0.04937494
0.06912638,0.052768916,0.0005707904,0.2464216,0.0493635
0.069136076,0.078442395,0.00057070574,0.24641187,0.049375355
0.06912847,0.064471215,0.00057071674,0.24645862,0.04936171
0.0691281,0.07283247,0.0005708188,0.24638459,0.049369514
0.06912204,0.06173158,0.0005707031,0.24634156,0.04936757
0.069127455,0.07833284,0.0005705608,0.24636813,0.049370658
0.06911102,0.042026356,0.00057052507,0.24633518,0.04935606
0.06911616,0.060531612,0.0005705843,0.24630943,0.04936462
0.06911069,0.05264077,0.0005704969,0.24629691,0.049359944
0.06911536,0.06743216,0.0005703018,0.24627486,0.04936761
0.06911518,0.073455535,0.00057041825,0.24625662,0.049369417
0.06910889,0.060280833,0.000570291,0.24623805,0.049364503
0.06911804,0.09101879,0.0005703795,0.24624637,0.049373742
0.06910381,0.06395626,0.00057028676,0.2461932,0.049363837
0.06910688,0.06661621,0.0005701883,0.24623623,0.04936248
0.069092736,0.04646996,0.0005702067,0.24614845,0.049356528
0.06909889,0.058068883,0.0005702523,0.24620685,0.04935687
0.06909934,0.062156312,0.0005700822,0.24618769,0.04935952
0.06909887,0.068065464,0.0005700805,0.24614371,0.049363874
0.06909738,0.06743187,0.00056999875,0.24614802,0.049361754
0.06909651,0.07019955,0.0005700481,0.24616009,0.04935944
0.06908858,0.063958995,0.00056993257,0.24608031,0.0493595
0.06909143,0.06702396,0.0005698573,0.24608581,0.04936207
0.069083415,0.05600783,0.000569824,0.24605262,0.049356863
0.06908694,0.06949448,0.0005698375,0.24606459,0.049359445
0.06908656,0.07006682,0.000569815,0.24604607,0.049361087
0.069080025,0.058551162,0.00056967064,0.24602872,0.04935576
0.06908278,0.07197917,0.0005696394,0.24599698,0.049362358
0.06908034,0.06351614,0.00056969107,0.24601665,0.04935745
0.06907192,0.053256128,0.0005696085,0.24597764,0.049352434
0.069079846,0.07503482,0.0005695883,0.24597713,0.049361303
0.06907223,0.060677446,0.0005695075,0.24596518,0.04935418
0.069071755,0.06597472,0.00056947384,0.24594863,0.049355496
0.06907348,0.08291261,0.00056937145,0.24589078,0.04936386
0.06907006,0.071252316,0.0005693593,0.24593584,0.049355045
0.069026515,0.06658286,0.000569395,0.24552098,0.049352754
0.06902358,0.07317168,0.00056942855,0.2454476,0.049357638
0.06901683,0.05703659,0.0005693514,0.2454471,0.04935021
0.06902142,0.06891706,0.0005693174,0.24545288,0.04935466
0.069017574,0.059782654,0.0005692742,0.24543917,0.04935192
0.06901565,0.06035027,0.00056935847,0.24543549,0.049350187
0.069013886,0.05677297,0.0005693471,0.2454355,0.049348228
0.06901519,0.060521636,0.0005692982,0.24543566,0.049349654
0.06902577,0.08581196,0.00056931784,0.24545336,0.049359452
0.069017395,0.07134528,0.00056931534,0.24541442,0.049354464
0.06902173,0.08029502,0.0005691654,0.24542068,0.049358606
0.06901248,0.062410384,0.00056924834,0.24540706,0.04934983
0.06901798,0.07522691,0.000569151,0.24542962,0.049353443
0.06901221,0.06275138,0.0005691955,0.24539523,0.049350858
0.069011256,0.06347536,0.00056921516,0.24541152,0.049347978
0.06902122,0.087005235,0.00056911405,0.24538878,0.04936159
0.06901261,0.06940437,0.0005691473,0.24543923,0.049346413
0.069012284,0.069734305,0.0005690725,0.24537969,0.049352676
0.06901877,0.08690961,0.00056907313,0.24538198,0.04935962
0.069017164,0.08351784,0.0005691993,0.24538174,0.04935786
0.069003485,0.053464957,0.00056905916,0.24534439,0.049346823
0.069009736,0.07098264,0.0005690141,0.24535373,0.049352728
0.06901716,0.08821268,0.00056902686,0.24535872,0.049360424
0.06900711,0.067237824,0.00056910916,0.24538243,0.04934663
0.069013536,0.08282996,0.0005690638,0.24537644,0.04935443
0.06901394,0.08785614,0.00056900526,0.24532923,0.049360134
0.06900126,0.05888561,0.00056901004,0.2453349,0.04934541
0.06900179,0.05865929,0.00056890264,0.24534538,0.04934484
0.06900517,0.07434612,0.00056897313,0.24532472,0.04935089
0.069009595,0.081284516,0.0005689687,0.24532592,0.04935568
0.06901042,0.08510523,0.0005689438,0.2453013,0.049359336
0.06900562,0.07503747,0.00056890445,0.24529734,0.04935444
0.06900026,0.0652909,0.00056896196,0.24533528,0.049344264
0.069002576,0.07021455,0.00056888605,0.24532184,0.04934834
0.069002494,0.071898274,0.0005688504,0.24530476,0.049350142
0.06899766,0.061181128,0.0005687782,0.24530949,0.049344257
0.069006264,0.08529716,0.00056877773,0.24529287,0.04935567
0.06900021,0.0715866,0.0005688657,0.24529724,0.049348444
0.0690029,0.0790302,0.0005688296,0.24529316,0.049351886
0.06899576,0.061715215,0.000568773,0.24527887,0.049345553
0.06899412,0.062124755,0.0005687857,0.2452667,0.049345076
0.069003016,0.08475428,0.0005688218,0.24527253,0.049354315
0.06900276,0.086373106,0.00056875206,0.24527198,0.049354106
0.068999164,0.07832622,0.0005687185,0.24524441,0.049353167
0.06899405,0.0680641,0.0005687094,0.2452406,0.04934791
0.06899059,0.060579747,0.0005687029,0.24525215,0.04934278
0.06898808,0.05704565,0.00056876766,0.24523841,0.04934151
0.06899172,0.06516195,0.00056878,0.24523029,0.049346462
0.0689861,0.053731743,0.0005686453,0.2452254,0.049340785
0.068983614,0.050558798,0.0005687572,0.24521688,0.049338948
