train,test,norm,pos,quat
2.0827336,1.3425024,0.05104977,17.92476,0.31683615
1.2659233,0.7858987,0.0060228724,10.374044,0.25324053
0.99717873,0.80058724,0.0054273736,7.9516106,0.22386101
0.8406409,1.1222659,0.005781566,6.697889,0.18919308
0.7267484,0.73995394,0.004756824,5.7696853,0.1658936
0.65455693,0.5094581,0.004354345,5.1885405,0.15029724
0.5908389,0.42934757,0.0041673635,4.662029,0.13802145
0.5495816,0.4309755,0.0044278083,4.31704,0.13048309
0.5101736,0.44940084,0.0046472186,3.983763,0.12370288
0.4787744,0.41712186,0.0045941607,3.729645,0.11705612
0.46041134,0.526207,0.0046521258,3.602298,0.11079591
0.4290981,0.32866576,0.004697774,3.348777,0.10416739
0.40986297,0.2528167,0.004715424,3.2088683,0.09833844
0.39085373,0.28917584,0.004694191,3.0616682,0.09357499
0.37446997,0.32932904,0.004606968,2.929423,0.0900744
0.3618825,0.31959793,0.004489241,2.828702,0.08729265
0.35046571,0.36905378,0.0044125384,2.7370281,0.08480186
0.33852172,0.24541977,0.0042954134,2.639118,0.08242264
0.33127737,0.2996972,0.0042018457,2.5831263,0.080605075
0.32112554,0.25137737,0.0041125664,2.5006294,0.07850148
0.3100059,0.23316339,0.0040416843,2.4059472,0.07667446
0.3024866,0.22001979,0.003960613,2.3450801,0.0750917
0.29487988,0.22681805,0.003892351,2.2831867,0.073524415
0.28503707,0.1776439,0.0037997842,2.1996293,0.071882375
0.27875033,0.26827073,0.003718937,2.149228,0.07050627
0.2813177,0.2122892,0.0036912023,2.1844006,0.069453925
0.27253285,0.17067598,0.0036159314,2.1074092,0.06825591
0.25981417,0.18998587,0.003535081,1.9945266,0.06667558
0.26480448,0.16002399,0.003512215,2.0504644,0.06600755
0.278908,0.22762272,0.0036440084,2.2038972,0.06461542
0.25377345,0.27820972,0.0034837078,1.9774901,0.061862316
0.24296567,0.24040869,0.0033837212,1.8816061,0.060518544
0.242677,0.18794118,0.003314545,1.887682,0.059530396
0.23788981,0.17113651,0.0032549147,1.8489151,0.058525357
0.23377559,0.1686926,0.0031845316,1.816209,0.057595838
0.23581956,0.18399996,0.003139553,1.8330969,0.057995487
0.24404356,0.14029944,0.0031432922,1.917148,0.057793796
0.22111632,0.17452863,0.0030595788,1.7101406,0.05532924
0.22090189,0.17847079,0.0030026105,1.71454,0.054608528
0.214872,0.16200072,0.002940677,1.6614501,0.05381439
0.21666229,0.15054202,0.0029144096,1.683426,0.0533647
0.21228534,0.19879998,0.0028714573,1.644949,0.05278146
0.2106779,0.1851504,0.0028102922,1.63559,0.052042082
0.2080113,0.19846869,0.002767859,1.6144339,0.051434603
0.20517012,0.14333726,0.0027318976,1.5912746,0.05085495
0.20014602,0.13859056,0.002693665,1.5470103,0.05019513
0.20082736,0.10751777,0.0026566721,1.557734,0.04976477
0.19999269,0.1072365,0.002644912,1.5533432,0.049326506
0.1994157,0.113342814,0.0025985332,1.5522436,0.048812743
0.19535404,0.1437461,0.002563902,1.5159061,0.04834115
0.12810737,0.10287881,0.0024895337,0.86998284,0.045400146
0.122801624,0.09767426,0.0024443073,0.8216462,0.04488062
0.12326288,0.12488622,0.0024094405,0.8290159,0.044578157
0.12246983,0.123270854,0.002376912,0.8240331,0.04425426
0.12193035,0.086459465,0.0023551458,0.82163095,0.043924164
0.12043642,0.08782626,0.002325948,0.81009257,0.043549526
0.11870901,0.11554323,0.0023030106,0.7949988,0.04330982
0.11886271,0.10428672,0.002284553,0.79965335,0.04296548
0.11813858,0.09546025,0.002266016,0.7949212,0.04268873
0.11785469,0.08744579,0.002250171,0.79421735,0.042453263
0.11614771,0.069278665,0.0022309017,0.7798463,0.042155534
0.11454113,0.07157057,0.002215973,0.76632947,0.041873973
0.1140586,0.099375494,0.0021945375,0.7631329,0.041695382
0.11348881,0.09443337,0.0021785211,0.75882334,0.04154292
0.11268171,0.1120404,0.002162047,0.7532092,0.04127177
0.11240814,0.10647225,0.0021479996,0.7525351,0.041044258
0.11094447,0.088063546,0.0021286001,0.7403032,0.040779218
0.1131899,0.1187111,0.0021169055,0.76120573,0.040952925
0.11228643,0.06477832,0.002104743,0.75469035,0.040674347
0.11061855,0.08958882,0.0020942544,0.73976445,0.04048075
0.10992837,0.0842689,0.0020773623,0.7347764,0.04027001
0.108299695,0.059438568,0.0020603784,0.72121614,0.039968938
0.108060665,0.0749687,0.0020453208,0.7203497,0.039801296
0.1089653,0.089792326,0.0020370653,0.7306773,0.039659847
0.10630582,0.037086327,0.002016687,0.70732564,0.039301764
0.1062649,0.08367166,0.0020123061,0.7079663,0.03918558
0.10611868,0.08031394,0.0019970979,0.708651,0.03894873
0.106111296,0.09144801,0.0019820915,0.7091772,0.03888375
0.106665395,0.12741536,0.0019706415,0.71499014,0.0388548
0.104328565,0.1270054,0.00195615,0.69390994,0.038602173
0.10605099,0.07871759,0.0019461426,0.7131968,0.038374107
0.10533225,0.1299957,0.0019327988,0.70679975,0.03828777
0.10380012,0.060647972,0.0019251733,0.6941284,0.03799418
0.10328654,0.054861315,0.0019085938,0.69019395,0.03786254
0.10199038,0.06643838,0.0018964997,0.67907184,0.037659492
0.10112756,0.061582513,0.0018835407,0.6722101,0.03746467
0.100830644,0.0650106,0.0018761412,0.6708339,0.037288494
0.10127008,0.04721463,0.0018600828,0.6764263,0.03715717
